family,cohort,item_id,correct_full,correct_cleaned,correct_rand476_mean
Qwen2.5-1.5B,adv,9014,1,0,0.5
Qwen2.5-1.5B,adv,9015,1,0,0.7
Qwen2.5-1.5B,adv,9016,0,0,0.2
Qwen2.5-1.5B,adv,9017,0,1,0.2
Qwen2.5-1.5B,adv,9018,0,0,0.4
Qwen2.5-1.5B,adv,9020,1,1,1.0
Qwen2.5-1.5B,adv,10001,1,0,0.4
Qwen2.5-1.5B,adv,10003,0,0,0.5
Qwen2.5-1.5B,adv,10007,0,0,0.1
Qwen2.5-1.5B,adv,10008,1,1,1.0
Qwen2.5-1.5B,adv,10012,0,0,0.0
Qwen2.5-1.5B,adv,10013,1,1,0.9
Qwen2.5-1.5B,adv,10017,1,1,0.8
Qwen2.5-1.5B,adv,10019,0,0,0.1
Qwen2.5-1.5B,adv,11003,0,1,0.7
Qwen2.5-1.5B,adv,11004,0,1,0.5
Qwen2.5-1.5B,adv,11005,1,1,0.2
Qwen2.5-1.5B,adv,11006,1,1,1.0
Qwen2.5-1.5B,adv,11009,1,1,0.8
Qwen2.5-1.5B,adv,11012,0,0,0.2
Qwen2.5-1.5B,adv,11013,1,1,0.9
Qwen2.5-1.5B,adv,11014,0,1,0.3
Qwen2.5-1.5B,adv,11017,1,1,0.3
Qwen2.5-1.5B,adv,11018,1,0,0.7
Qwen2.5-1.5B,adv,11019,1,1,0.7
Qwen2.5-1.5B,adv,11020,1,1,0.3
Qwen2.5-1.5B,adv,12001,1,1,0.9
Qwen2.5-1.5B,adv,12002,0,0,0.0
Qwen2.5-1.5B,adv,12003,1,1,1.0
Qwen2.5-1.5B,adv,12004,1,1,0.3
Qwen2.5-1.5B,adv,12005,0,0,0.0
Qwen2.5-1.5B,adv,12006,0,0,0.5
Qwen2.5-1.5B,adv,12007,1,1,0.8
Qwen2.5-1.5B,adv,12008,0,0,0.0
Qwen2.5-1.5B,adv,12009,1,1,0.9
Qwen2.5-1.5B,adv,12011,1,1,0.8
Qwen2.5-1.5B,adv,12014,0,0,0.1
Qwen2.5-1.5B,adv,12015,0,0,0.1
Qwen2.5-1.5B,adv,12017,1,1,0.7
Qwen2.5-1.5B,adv,12018,1,0,0.3
Qwen2.5-1.5B,adv,12019,1,1,0.8
Qwen2.5-1.5B,adv,12020,0,0,0.0
Qwen2.5-1.5B,adv,13003,1,1,0.5
Qwen2.5-1.5B,adv,13004,0,0,0.3
Qwen2.5-1.5B,adv,13006,0,0,0.0
Qwen2.5-1.5B,adv,13009,0,0,0.2
Qwen2.5-1.5B,adv,13017,1,1,1.0
Qwen2.5-1.5B,adv,13018,1,1,0.9
Qwen2.5-1.5B,adv,13019,1,1,0.8
Qwen2.5-1.5B,adv,13020,0,0,0.1
Qwen2.5-1.5B,nat,90001,1,0,0.8
Qwen2.5-1.5B,nat,90002,1,1,0.7
Qwen2.5-1.5B,nat,90003,1,1,1.0
Qwen2.5-1.5B,nat,90004,0,0,0.4
Qwen2.5-1.5B,nat,90005,1,1,1.0
Qwen2.5-1.5B,nat,90006,0,1,0.0
Qwen2.5-1.5B,nat,90007,1,1,1.0
Qwen2.5-1.5B,nat,90008,0,1,1.0
Qwen2.5-1.5B,nat,90009,0,1,0.8
Qwen2.5-1.5B,nat,90010,1,1,1.0
Qwen2.5-1.5B,nat,90011,1,1,0.8
Qwen2.5-1.5B,nat,90012,1,1,1.0
Qwen2.5-1.5B,nat,90013,1,1,1.0
Qwen2.5-1.5B,nat,90014,0,0,0.4
Qwen2.5-1.5B,nat,90015,0,0,0.4
Qwen2.5-1.5B,nat,90017,1,1,1.0
Qwen2.5-1.5B,nat,90018,1,1,1.0
Qwen2.5-1.5B,nat,90019,0,1,0.5
Qwen2.5-1.5B,nat,90020,1,1,1.0
Qwen2.5-1.5B,nat,90021,1,1,0.8
Qwen2.5-1.5B,nat,90022,1,1,1.0
Qwen2.5-1.5B,nat,90023,1,1,1.0
Qwen2.5-1.5B,nat,90024,0,0,0.1
Qwen2.5-1.5B,nat,90033,1,1,0.9
Qwen2.5-1.5B,nat,90034,1,1,0.9
Qwen2.5-1.5B,nat,90035,1,0,0.8
Qwen2.5-1.5B,nat,90036,0,0,0.1
Qwen2.5-1.5B,nat,90037,1,1,0.6
Qwen2.5-1.5B,nat,90038,1,1,0.7
Qwen2.5-1.5B,nat,90039,0,0,0.3
Qwen2.5-1.5B,nat,90040,1,1,0.9
Qwen2.5-1.5B,nat,90041,0,0,0.1
Qwen2.5-1.5B,nat,90042,0,1,0.2
Qwen2.5-1.5B,nat,90043,0,0,0.1
Qwen2.5-1.5B,nat,90044,0,0,0.5
Qwen2.5-1.5B,nat,90045,1,1,1.0
Qwen2.5-1.5B,nat,90046,0,0,0.3
Qwen2.5-1.5B,nat,90047,0,0,0.0
Qwen2.5-1.5B,nat,90048,1,1,1.0
Qwen2.5-1.5B,nat,90049,1,1,0.9
Qwen2.5-1.5B,nat,90050,1,1,0.7
Qwen2.5-1.5B,nat,90051,0,1,0.4
Qwen2.5-1.5B,nat,90059,1,1,1.0
Qwen2.5-1.5B,nat,90060,1,1,0.6
Qwen2.5-1.5B,nat,90061,1,0,0.9
Qwen2.5-1.5B,nat,90062,1,1,1.0
Qwen2.5-1.5B,nat,90063,1,1,0.9
Qwen2.5-1.5B,nat,90064,0,0,0.0
Qwen2.5-1.5B,nat,90065,1,0,0.5
Qwen2.5-1.5B,nat,90066,1,0,0.5
Qwen2.5-1.5B,nat,90067,0,0,0.6
Qwen2.5-1.5B,nat,90068,0,0,0.4
Qwen2.5-1.5B,nat,90069,0,0,0.0
Qwen2.5-1.5B,nat,90070,0,0,0.3
Qwen2.5-1.5B,nat,90071,0,0,0.0
Qwen2.5-1.5B,nat,90072,1,1,0.9
Qwen2.5-1.5B,nat,90079,0,0,0.6
Qwen2.5-1.5B,nat,90080,1,1,1.0
Qwen2.5-1.5B,nat,90081,0,1,0.6
Qwen2.5-1.5B,nat,90082,1,1,0.9
Qwen2.5-1.5B,nat,90083,1,0,0.6
Qwen2.5-1.5B,nat,90084,1,1,0.9
Qwen2.5-1.5B,nat,90085,1,0,0.7
Qwen2.5-1.5B,nat,90086,1,1,0.7
Qwen2.5-1.5B,nat,90087,1,1,0.7
Qwen2.5-1.5B,nat,90088,1,0,0.9
Qwen2.5-1.5B,nat,90089,0,0,0.4
Qwen2.5-1.5B,nat,90090,1,0,1.0
Qwen2.5-1.5B,nat,90091,1,1,0.8
Qwen2.5-1.5B,nat,90092,1,1,0.7
Qwen2.5-1.5B,nat,90097,0,1,0.4
Qwen2.5-1.5B,nat,90100,0,0,0.6
Qwen2.5-1.5B,nat,90101,1,1,1.0
Qwen2.5-1.5B,nat,90103,1,1,0.9
Qwen2.5-1.5B,nat,90104,0,0,0.0
Qwen2.5-1.5B,nat,90105,1,1,1.0
Qwen2.5-1.5B,nat,90106,1,1,1.0
Qwen2.5-1.5B,nat,90107,1,1,1.0
Qwen2.5-1.5B,nat,90112,0,0,0.4
Qwen2.5-1.5B,nat,90113,1,1,1.0
Qwen2.5-1.5B,nat,90114,1,1,0.6
Qwen2.5-1.5B,nat,90115,1,1,1.0
Qwen2.5-1.5B,nat,90116,1,1,1.0
Qwen2.5-1.5B,nat,90117,0,0,0.0
Qwen2.5-1.5B,nat,90118,0,0,0.2
Qwen2.5-1.5B,nat,90119,0,0,0.0
Qwen2.5-1.5B,nat,90120,1,0,0.6
Qwen2.5-1.5B,nat,90121,0,0,0.2
Qwen2.5-1.5B,nat,90122,1,1,1.0
Qwen2.5-1.5B,nat,90127,1,1,0.9
Qwen2.5-1.5B,nat,90128,0,0,0.0
Qwen2.5-1.5B,nat,90129,1,1,1.0
Qwen2.5-1.5B,nat,90130,1,1,1.0
Qwen2.5-1.5B,nat,90131,1,1,0.8
Qwen2.5-1.5B,nat,90132,0,0,0.2
Qwen2.5-1.5B,nat,90133,1,1,1.0
Qwen2.5-1.5B,nat,90134,1,1,1.0
Qwen2.5-1.5B,nat,90135,0,1,0.2
Qwen2.5-1.5B,nat,90136,1,1,1.0
Qwen2.5-1.5B,nat,90141,0,0,0.0
Qwen2.5-1.5B,nat,90142,1,1,0.6
Qwen2.5-1.5B,nat,90143,0,1,0.1
Qwen2.5-1.5B,nat,90144,1,1,0.9
Qwen2.5-1.5B,nat,90145,1,1,0.7
Qwen2.5-1.5B,nat,90146,0,0,0.2
Qwen2.5-1.5B,nat,90147,1,1,1.0
Qwen2.5-1.5B,nat,90148,1,1,1.0
Qwen2.5-1.5B,nat,90152,0,0,0.0
Qwen2.5-1.5B,nat,90154,0,0,0.3
Qwen2.5-1.5B,nat,90155,0,0,0.1
Qwen2.5-1.5B,nat,90156,0,0,0.0
Qwen2.5-1.5B,nat,90157,1,0,0.8
Qwen2.5-1.5B,nat,90158,1,1,1.0
Qwen2.5-1.5B,nat,90159,1,1,0.6
Qwen2.5-1.5B,nat,90160,1,1,1.0
Qwen2.5-1.5B,nat,90163,0,0,0.1
Qwen2.5-1.5B,nat,90164,1,1,1.0
Qwen2.5-1.5B,nat,90165,1,1,1.0
Qwen2.5-1.5B,nat,90166,1,0,0.8
Qwen2.5-1.5B,nat,90167,0,0,0.0
Qwen2.5-1.5B,nat,90168,1,1,0.9
Qwen2.5-1.5B,nat,90169,1,0,1.0
Qwen2.5-1.5B,nat,90172,1,0,0.3
Qwen2.5-1.5B,nat,90174,1,1,0.6
Qwen2.5-1.5B,nat,90175,0,1,0.2
Qwen2.5-1.5B,nat,90176,0,0,0.3
Qwen2.5-1.5B,nat,90177,0,0,0.1
Qwen2.5-1.5B,nat,90178,1,1,0.3
Qwen2.5-1.5B,nat,90180,0,0,0.6
Qwen2.5-1.5B,nat,90181,1,1,0.8
Qwen2.5-1.5B,nat,90182,0,0,0.2
surface_lr,adv,2,0,0,0.0
surface_lr,adv,3,0,0,0.0
surface_lr,adv,4,0,0,0.0
surface_lr,adv,7,0,0,0.0
surface_lr,adv,10,0,0,0.0
surface_lr,adv,12,0,0,0.0
surface_lr,adv,14,0,0,0.0
surface_lr,adv,17,0,0,0.0
surface_lr,adv,18,0,0,0.0
surface_lr,adv,23,0,0,0.0
surface_lr,adv,24,0,0,0.0
surface_lr,adv,26,0,0,0.0
surface_lr,adv,29,0,0,0.0
surface_lr,adv,32,0,0,0.0
surface_lr,adv,33,0,0,0.0
surface_lr,adv,34,0,0,0.0
surface_lr,adv,35,0,0,0.0
surface_lr,adv,36,0,0,0.0
surface_lr,adv,38,0,0,0.0
surface_lr,adv,39,0,0,0.0
surface_lr,adv,3001,0,0,0.0
surface_lr,adv,3002,0,0,0.0
surface_lr,adv,3003,0,0,0.0
surface_lr,adv,3004,0,0,0.0
surface_lr,adv,3005,0,0,0.0
surface_lr,adv,3006,0,0,0.0
surface_lr,adv,3007,0,0,0.0
surface_lr,adv,3008,0,0,0.0
surface_lr,adv,3009,0,0,0.0
surface_lr,adv,3010,0,0,0.0
surface_lr,adv,3011,0,0,0.0
surface_lr,adv,3012,0,0,0.0
surface_lr,adv,3013,0,0,0.0
surface_lr,adv,3015,0,0,0.0
surface_lr,adv,3018,0,0,0.0
surface_lr,adv,3019,0,0,0.0
surface_lr,adv,3020,0,0,0.0
surface_lr,adv,5002,0,0,0.0
surface_lr,adv,5004,0,0,0.0
surface_lr,adv,5006,0,0,0.0
surface_lr,adv,5011,0,0,0.0
surface_lr,adv,5013,0,0,0.0
surface_lr,adv,5014,0,0,0.0
surface_lr,adv,5015,0,0,0.0
surface_lr,adv,5016,0,0,0.0
surface_lr,adv,5018,0,0,0.0
surface_lr,adv,5019,0,0,0.0
surface_lr,adv,5020,0,0,0.0
surface_lr,adv,6002,0,0,0.0
surface_lr,adv,6003,0,0,0.0
surface_lr,adv,6011,0,0,0.0
surface_lr,adv,6014,0,0,0.0
surface_lr,adv,6019,0,0,0.0
surface_lr,adv,7002,0,0,0.0
surface_lr,adv,7003,0,0,0.0
surface_lr,adv,7005,0,0,0.0
surface_lr,adv,7006,0,0,0.0
surface_lr,adv,7008,0,0,0.0
surface_lr,adv,7010,0,0,0.0
surface_lr,adv,7011,0,0,0.0
surface_lr,adv,7013,0,0,0.0
surface_lr,adv,7014,0,0,0.0
surface_lr,adv,7015,0,0,0.0
surface_lr,adv,7016,0,0,0.0
surface_lr,adv,7017,0,0,0.0
surface_lr,adv,7018,0,0,0.0
surface_lr,adv,7019,0,0,0.0
surface_lr,adv,7020,0,0,0.0
surface_lr,adv,8001,0,0,0.0
surface_lr,adv,8002,0,0,0.0
surface_lr,adv,8009,0,0,0.0
surface_lr,adv,8012,0,0,0.0
surface_lr,adv,8016,0,0,0.0
surface_lr,adv,8019,0,0,0.0
surface_lr,adv,8020,0,0,0.0
surface_lr,adv,9002,0,0,0.0
surface_lr,adv,9005,0,0,0.0
surface_lr,adv,9007,0,0,0.0
surface_lr,adv,9009,0,0,0.0
surface_lr,adv,9010,0,0,0.0
surface_lr,adv,9013,0,0,0.0
surface_lr,adv,9014,0,0,0.0
surface_lr,adv,9015,0,0,0.0
surface_lr,adv,9016,0,0,0.0
surface_lr,adv,9017,0,0,0.0
surface_lr,adv,9018,0,0,0.0
surface_lr,adv,9020,0,0,0.0
surface_lr,adv,10001,0,0,0.0
surface_lr,adv,10003,0,0,0.0
surface_lr,adv,10007,0,0,0.0
surface_lr,adv,10008,0,0,0.0
surface_lr,adv,10012,0,0,0.0
surface_lr,adv,10013,0,0,0.0
surface_lr,adv,10017,0,0,0.0
surface_lr,adv,10019,0,0,0.0
surface_lr,adv,11003,0,0,0.0
surface_lr,adv,11004,0,0,0.0
surface_lr,adv,11005,0,0,0.0
surface_lr,adv,11006,0,0,0.0
surface_lr,adv,11009,0,0,0.0
surface_lr,adv,11012,0,0,0.0
surface_lr,adv,11013,0,0,0.0
surface_lr,adv,11014,0,0,0.0
surface_lr,adv,11017,0,0,0.0
surface_lr,adv,11018,0,0,0.0
surface_lr,adv,11019,0,0,0.0
surface_lr,adv,11020,0,0,0.0
surface_lr,adv,12001,0,0,0.0
surface_lr,adv,12002,0,0,0.0
surface_lr,adv,12003,0,0,0.0
surface_lr,adv,12004,0,0,0.0
surface_lr,adv,12005,0,0,0.0
surface_lr,adv,12006,0,0,0.0
surface_lr,adv,12007,0,0,0.0
surface_lr,adv,12008,0,0,0.0
surface_lr,adv,12009,0,0,0.0
surface_lr,adv,12011,0,0,0.0
surface_lr,adv,12014,0,0,0.0
surface_lr,adv,12015,0,0,0.0
surface_lr,adv,12017,0,0,0.0
surface_lr,adv,12018,0,0,0.0
surface_lr,adv,12019,0,0,0.0
surface_lr,adv,12020,0,0,0.0
surface_lr,adv,13003,0,0,0.0
surface_lr,adv,13004,0,0,0.0
surface_lr,adv,13006,0,0,0.0
surface_lr,adv,13009,0,0,0.0
surface_lr,adv,13017,0,0,0.0
surface_lr,adv,13018,0,0,0.0
surface_lr,adv,13019,0,0,0.0
surface_lr,adv,13020,0,0,0.0
surface_lr,nat,90001,1,1,0.9
surface_lr,nat,90002,1,1,1.0
surface_lr,nat,90003,1,1,1.0
surface_lr,nat,90004,1,1,0.8
surface_lr,nat,90005,1,1,1.0
surface_lr,nat,90006,1,1,1.0
surface_lr,nat,90007,1,1,1.0
surface_lr,nat,90008,1,1,1.0
surface_lr,nat,90009,1,1,1.0
surface_lr,nat,90010,1,1,1.0
surface_lr,nat,90011,1,1,1.0
surface_lr,nat,90012,1,1,0.8
surface_lr,nat,90013,1,1,1.0
surface_lr,nat,90014,0,1,0.0
surface_lr,nat,90015,1,1,1.0
surface_lr,nat,90017,1,1,1.0
surface_lr,nat,90018,1,1,0.7
surface_lr,nat,90019,1,1,1.0
surface_lr,nat,90020,1,1,1.0
surface_lr,nat,90021,1,1,0.9
surface_lr,nat,90022,1,1,1.0
surface_lr,nat,90023,1,1,0.7
surface_lr,nat,90024,1,1,1.0
surface_lr,nat,90033,0,0,0.0
surface_lr,nat,90034,1,1,1.0
surface_lr,nat,90035,1,1,1.0
surface_lr,nat,90036,1,1,1.0
surface_lr,nat,90037,0,1,0.3
surface_lr,nat,90038,1,1,1.0
surface_lr,nat,90039,0,0,0.2
surface_lr,nat,90040,0,0,0.0
surface_lr,nat,90041,1,1,1.0
surface_lr,nat,90042,1,1,1.0
surface_lr,nat,90043,1,1,1.0
surface_lr,nat,90044,1,1,1.0
surface_lr,nat,90045,0,0,0.0
surface_lr,nat,90046,1,1,1.0
surface_lr,nat,90047,0,0,0.0
surface_lr,nat,90048,1,1,0.5
surface_lr,nat,90049,0,0,0.0
surface_lr,nat,90050,0,0,0.0
surface_lr,nat,90051,1,1,1.0
surface_lr,nat,90059,1,1,1.0
surface_lr,nat,90060,0,0,0.0
surface_lr,nat,90061,1,1,1.0
surface_lr,nat,90062,0,0,0.0
surface_lr,nat,90063,1,1,0.9
surface_lr,nat,90064,0,0,0.0
surface_lr,nat,90065,0,0,0.0
surface_lr,nat,90066,0,1,0.0
surface_lr,nat,90067,1,1,1.0
surface_lr,nat,90068,1,1,1.0
surface_lr,nat,90069,0,0,0.0
surface_lr,nat,90070,0,1,0.0
surface_lr,nat,90071,0,0,0.0
surface_lr,nat,90072,1,1,1.0
surface_lr,nat,90079,1,1,1.0
surface_lr,nat,90080,0,1,0.3
surface_lr,nat,90081,0,0,0.1
surface_lr,nat,90082,1,1,1.0
surface_lr,nat,90083,0,0,0.0
surface_lr,nat,90084,1,1,1.0
surface_lr,nat,90085,1,1,1.0
surface_lr,nat,90086,1,1,0.9
surface_lr,nat,90087,1,1,1.0
surface_lr,nat,90088,1,1,1.0
surface_lr,nat,90089,0,0,0.2
surface_lr,nat,90090,1,1,1.0
surface_lr,nat,90091,1,1,1.0
surface_lr,nat,90092,0,0,0.5
surface_lr,nat,90097,0,0,0.1
surface_lr,nat,90100,0,0,0.1
surface_lr,nat,90101,1,1,0.6
surface_lr,nat,90103,0,1,0.0
surface_lr,nat,90104,1,1,1.0
surface_lr,nat,90105,0,0,0.0
surface_lr,nat,90106,1,1,1.0
surface_lr,nat,90107,0,1,0.0
surface_lr,nat,90112,0,1,0.0
surface_lr,nat,90113,1,1,1.0
surface_lr,nat,90114,0,0,0.0
surface_lr,nat,90115,0,0,0.0
surface_lr,nat,90116,0,0,0.0
surface_lr,nat,90117,0,0,0.1
surface_lr,nat,90118,0,0,0.0
surface_lr,nat,90119,0,0,0.0
surface_lr,nat,90120,1,1,1.0
surface_lr,nat,90121,1,1,0.9
surface_lr,nat,90122,0,0,0.0
surface_lr,nat,90127,1,1,1.0
surface_lr,nat,90128,1,1,1.0
surface_lr,nat,90129,1,1,1.0
surface_lr,nat,90130,1,1,1.0
surface_lr,nat,90131,1,1,1.0
surface_lr,nat,90132,1,1,0.6
surface_lr,nat,90133,1,1,1.0
surface_lr,nat,90134,1,1,0.9
surface_lr,nat,90135,1,1,0.7
surface_lr,nat,90136,1,1,0.7
surface_lr,nat,90141,0,0,0.1
surface_lr,nat,90142,0,1,0.0
surface_lr,nat,90143,0,1,0.1
surface_lr,nat,90144,1,1,1.0
surface_lr,nat,90145,1,1,1.0
surface_lr,nat,90146,1,1,1.0
surface_lr,nat,90147,1,1,1.0
surface_lr,nat,90148,1,1,1.0
surface_lr,nat,90152,0,0,0.0
surface_lr,nat,90154,1,0,0.9
surface_lr,nat,90155,1,1,0.7
surface_lr,nat,90156,0,0,0.0
surface_lr,nat,90157,0,0,0.0
surface_lr,nat,90158,0,0,0.0
surface_lr,nat,90159,0,0,0.0
surface_lr,nat,90160,1,1,1.0
surface_lr,nat,90163,0,1,0.7
surface_lr,nat,90164,1,1,1.0
surface_lr,nat,90165,0,1,0.2
surface_lr,nat,90166,0,1,0.0
surface_lr,nat,90167,0,0,0.0
surface_lr,nat,90168,0,0,0.0
surface_lr,nat,90169,1,1,1.0
surface_lr,nat,90172,1,1,1.0
surface_lr,nat,90174,0,0,0.0
surface_lr,nat,90175,0,0,0.0
surface_lr,nat,90176,1,1,1.0
surface_lr,nat,90177,0,0,0.0
surface_lr,nat,90178,1,1,1.0
surface_lr,nat,90180,0,0,0.0
surface_lr,nat,90181,0,0,0.1
surface_lr,nat,90182,1,0,0.9
